card_name,card_type,color,cmc,power_rank,power_score,pctrank_power,deck_count,total_copies,unscored,unscored_reason,prevalence_flat,prevalence_placement,prevalence_prestige,prevalence_combined,pctrank_prevalence_flat,pctrank_prevalence_placement,pctrank_prevalence_prestige,pctrank_prevalence_combined,gap_flat,gap_placement,gap_prestige,gap_combined
Staff of the Storyteller,Artifact,White,2.0,2083.0,25661.0,84.98498498498499,3,8,False,scored,0.006499,0.020983,0.008008,0.026657,49.34738955823293,63.45381526104418,53.56425702811245,67.06827309236948,-35.63759542675206,-21.531169723940813,-31.42072795687254,-17.91671189261551
Lively Dirge,Sorcery,Black,2.0,2080.0,25664.0,85.13513513513513,5,8,False,scored,0.006499,0.004417,0.006006,0.007616,49.34738955823293,43.22289156626506,47.99196787148594,49.34738955823293,-35.787745576902196,-41.91224356887007,-37.14316726364919,-35.787745576902196
Outland Liberator,Creature,Green,2.0,2585.0,25159.0,82.28228228228228,7,7,False,scored,0.005686,0.007178,0.006006,0.00495,46.4859437751004,48.19277108433735,47.99196787148594,46.03413654618474,-35.79633850718188,-34.08951119794493,-34.29031441079634,-36.24814573609754
Ardent Plea,Enchantment,Multicolor,3.0,10854.0,16890.0,43.24324324324324,1,1,False,scored,0.000812,0.0,0.001001,0.0,7.228915662650603,13.504016064257028,14.407630522088354,13.504016064257028,-36.01432758059264,-29.739227178986212,-28.835612721154888,-29.739227178986212
Skymarch Bloodletter,Creature,Black,3.0,10756.0,16988.0,43.54354354354354,1,1,False,scored,0.000812,0.001657,0.000501,0.001142,7.228915662650603,33.9859437751004,5.271084337349397,33.433734939759034,-36.31462788089294,-9.55759976844314,-38.27245920619414,-10.109808603784508
Monastery Mentor,Creature,White,3.0,10659.0,17085.0,43.693693693693696,1,1,False,scored,0.000812,0.0,0.000501,0.0,7.228915662650603,13.504016064257028,5.271084337349397,13.504016064257028,-36.464778031043096,-30.189677629436666,-38.422609356344296,-30.189677629436666
Collective Brutality,Sorcery,Black,2.0,603.0,27141.0,95.7957957957958,7,14,False,scored,0.011373,0.007731,0.009009,0.009901,58.58433734939759,48.59437751004016,55.12048192771084,54.01606425702811,-37.211458446398204,-47.201418285755636,-40.675313868084956,-41.779731538767685
Mishra's Research Desk,Artifact,Colorless,1.0,1482.0,26262.0,89.1891891891892,6,9,False,scored,0.007311,0.0127,0.010511,0.020944,51.907630522088354,54.21686746987952,57.07831325301205,63.002008032128515,-37.28155866710084,-34.972321719309676,-32.110875936177145,-26.187181157060678
Wheel of Misfortune,Sorcery,Red,3.0,10200.0,17544.0,44.8948948948949,1,1,False,scored,0.000812,0.0,0.001001,0.0,7.228915662650603,13.504016064257028,14.407630522088354,13.504016064257028,-37.6659792322443,-31.390878830637867,-30.487264372806543,-31.390878830637867
Artist's Talent,Enchantment,Red,2.0,2909.0,24835.0,80.78078078078079,2,5,False,scored,0.004062,0.0,0.005005,0.0,42.7710843373494,13.504016064257028,45.33132530120482,13.504016064257028,-38.00969644343139,-67.27676471652376,-35.44945547957597,-67.27676471652376
Archon of Valor's Reach,Creature,Multicolor,6.0,9979.0,17765.0,45.34534534534534,1,1,False,scored,0.000812,0.0,0.000501,0.0,7.228915662650603,13.504016064257028,5.271084337349397,13.504016064257028,-38.11642968269474,-31.841329281088314,-40.07426100799594,-31.841329281088314
Obsessive Pursuit,Enchantment,Black,2.0,6288.0,21456.0,66.81681681681681,1,3,False,scored,0.002437,0.0,0.004505,0.0,28.162650602409638,13.504016064257028,43.92570281124498,13.504016064257028,-38.65416621440717,-53.31280075255978,-22.89111400557183,-53.31280075255978
Alpha Deathclaw,Creature,Multicolor,6.0,9900.0,17844.0,46.0960960960961,1,1,False,scored,0.000812,0.0,0.000501,0.0,7.228915662650603,13.504016064257028,5.271084337349397,13.504016064257028,-38.8671804334455,-32.59208003183907,-40.8250117587467,-32.59208003183907
Chainsaw,Artifact,Red,2.0,2239.0,25505.0,83.78378378378379,6,6,False,scored,0.004874,0.000552,0.003003,0.000381,44.6285140562249,28.664658634538153,37.55020080321285,28.313253012048193,-39.15526972755889,-55.11912514924563,-46.23358298057094,-55.470530771735596
Nettlecyst,Artifact,Colorless,3.0,3876.0,23868.0,75.82582582582583,1,4,False,scored,0.003249,0.0,0.002002,0.0,36.64658634538153,13.504016064257028,29.66867469879518,13.504016064257028,-39.1792394804443,-62.3218097615688,-46.15715112703065,-62.3218097615688
Abrade,Instant,Red,2.0,7534.0,20210.0,58.85885885885886,2,2,False,scored,0.001625,0.001104,0.001001,0.000762,19.67871485943775,31.12449799196787,14.407630522088354,30.42168674698795,-39.180143999421105,-27.734360866890988,-44.451228336770505,-28.437172111870908
Absorb Vis,Sorcery,Black,7.0,9876.0,17868.0,46.546546546546544,1,1,False,scored,0.000812,0.004417,0.001502,0.009139,7.228915662650603,43.22289156626506,21.686746987951807,52.610441767068274,-39.317630883895944,-3.323654980281482,-24.859799558594737,6.063895220521729
"Satoru, the Infiltrator",Creature,Multicolor,2.0,6196.0,21548.0,67.71771771771772,3,3,False,scored,0.002437,0.0,0.002002,0.0,28.162650602409638,13.504016064257028,29.66867469879518,13.504016064257028,-39.55506711530808,-54.21370165346069,-38.04904301892254,-54.21370165346069
Abundant Growth,Enchantment,Green,1.0,324.0,27420.0,97.5975975975976,4,13,False,scored,0.010561,0.032579,0.006507,0.022468,57.47991967871486,69.12650602409639,49.69879518072289,64.75903614457832,-40.11767791888274,-28.471091573501212,-47.89880241687471,-32.83856145301928
Unearth,Sorcery,Black,1.0,1162.0,26582.0,92.04204204204204,8,9,False,scored,0.007311,0.009939,0.005506,0.006855,51.907630522088354,51.7570281124498,46.4859437751004,48.84538152610442,-40.13441151995369,-40.28501392959224,-45.55609826694164,-43.19666051593762
Relic of Sauron,Artifact,Colorless,4.0,9581.0,18163.0,47.447447447447445,1,1,False,scored,0.000812,0.0,0.000501,0.0,7.228915662650603,13.504016064257028,5.271084337349397,13.504016064257028,-40.218531784796845,-33.943431383190415,-42.176363110098045,-33.943431383190415
Talisman of Unity,Artifact,Colorless,2.0,7323.0,20421.0,60.06006006006006,1,2,False,scored,0.001625,0.0,0.001001,0.0,19.67871485943775,13.504016064257028,14.407630522088354,13.504016064257028,-40.381345200622306,-46.55604399580303,-45.652429537971706,-46.55604399580303
Nightpack Ambusher,Creature,Green,4.0,9205.0,18539.0,47.747747747747745,1,1,False,scored,0.000812,0.0,0.001502,0.0,7.228915662650603,13.504016064257028,21.686746987951807,13.504016064257028,-40.518832085097145,-34.243731683490715,-26.061000759795938,-34.243731683490715
Manipulate Fate,Sorcery,Blue,2.0,5851.0,21893.0,69.21921921921923,1,3,False,scored,0.002437,0.0,0.003003,0.0,28.162650602409638,13.504016064257028,37.55020080321285,13.504016064257028,-41.056568616809585,-55.7152031549622,-31.669018416006374,-55.7152031549622
Goblin Piledriver,Creature,Red,2.0,5794.0,21950.0,69.36936936936937,1,3,False,scored,0.002437,0.011596,0.001502,0.007997,28.162650602409638,52.911646586345384,21.686746987951807,50.0,-41.206718766959725,-16.457722783023982,-47.68262238141756,-19.369369369369366
Brightglass Gearhulk,Creature,Multicolor,4.0,8950.0,18794.0,48.4984984984985,1,1,False,scored,0.000812,0.0,0.000501,0.0,7.228915662650603,13.504016064257028,5.271084337349397,13.504016064257028,-41.2695828358479,-34.99448243424147,-43.2274141611491,-34.99448243424147
Brainstone,Artifact,Colorless,1.0,8636.0,19108.0,49.6996996996997,1,1,False,scored,0.000812,0.0,0.001502,0.0,7.228915662650603,13.504016064257028,21.686746987951807,13.504016064257028,-42.4707840370491,-36.19568363544267,-28.012952711747893,-36.19568363544267
Veteran Explorer,Creature,Green,1.0,8611.0,19133.0,49.84984984984985,1,1,False,scored,0.000812,0.0,0.000501,0.0,7.228915662650603,13.504016064257028,5.271084337349397,13.504016064257028,-42.62093418719925,-36.34583378559282,-44.57876551250045,-36.34583378559282
Hidetsugu Consumes All,Creature,Multicolor,3.0,3127.0,24617.0,79.57957957957959,2,4,False,scored,0.003249,0.012148,0.002002,0.008378,36.64658634538153,53.56425702811245,29.66867469879518,50.85341365461847,-42.93299323419806,-26.015322551467136,-49.91090488078441,-28.726165924961116
Remorseful Cleric,Creature,White,2.0,6981.0,20763.0,62.612612612612615,2,2,False,scored,0.001625,0.002209,0.001502,0.001904,19.67871485943775,36.596385542168676,21.686746987951807,36.596385542168676,-42.93389775317486,-26.01622707044394,-40.92586562466081,-26.01622707044394
Brutal Cathar,Creature,White,3.0,1939.0,25805.0,86.03603603603604,2,5,False,scored,0.004062,0.000552,0.006507,0.000381,42.7710843373494,28.664658634538153,49.69879518072289,28.313253012048193,-43.26495169868664,-57.37137740149788,-36.33724085531315,-57.722783023987844
"Tomik, Distinguished Advokist",Creature,White,2.0,6562.0,21182.0,65.01501501501501,2,2,False,scored,0.001625,0.002209,0.001502,0.001904,19.67871485943775,36.596385542168676,21.686746987951807,36.596385542168676,-45.33630015557726,-28.418629472846334,-43.3282680270632,-28.418629472846334
"Niambi, Esteemed Speaker",Creature,Multicolor,2.0,6496.0,21248.0,65.46546546546547,1,2,False,scored,0.001625,0.0,0.003003,0.0,19.67871485943775,13.504016064257028,37.55020080321285,13.504016064257028,-45.786750606027724,-51.96144940120844,-27.915264662252618,-51.96144940120844
Flame Slash,Sorcery,Red,1.0,8138.0,19606.0,53.6036036036036,1,1,False,scored,0.000812,0.0,0.000501,0.0,7.228915662650603,13.504016064257028,5.271084337349397,13.504016064257028,-46.374687940953,-40.09958753934657,-48.3325192662542,-40.09958753934657
Cling to Dust,Instant,Black,1.0,20.0,27724.0,99.6996996996997,7,10,False,scored,0.008123,0.0127,0.007007,0.015613,53.26305220883534,54.21686746987952,51.15461847389558,59.63855421686747,-46.43664749086437,-45.48283222982019,-48.545081225804125,-40.06114548283224
Reckless Pyrosurfer,Creature,Red,2.0,2399.0,25345.0,83.18318318318319,2,4,False,scored,0.003249,0.0,0.004004,0.0,36.64658634538153,13.504016064257028,41.61646586345382,13.504016064257028,-46.53659683780166,-69.67916711892616,-41.56671731972937,-69.67916711892616
Extraction Specialist,Creature,White,3.0,4167.0,23577.0,74.77477477477477,3,3,False,scored,0.002437,0.000552,0.002503,0.000381,28.162650602409638,28.664658634538153,35.19076305220884,28.313253012048193,-46.61212417236513,-46.11011614023661,-39.58401172256593,-46.461521762726576
Ghost Vacuum,Artifact,Colorless,1.0,1163.0,26581.0,91.89189189189189,6,6,False,scored,0.004874,0.001104,0.004004,0.000762,44.6285140562249,31.12449799196787,41.61646586345382,30.42168674698795,-47.26337783566699,-60.767393899924016,-50.27542602843807,-61.470205144903936
Peek,Instant,Blue,1.0,8111.0,19633.0,54.5045045045045,1,1,False,scored,0.000812,0.0,0.000501,0.0,7.228915662650603,13.504016064257028,5.271084337349397,13.504016064257028,-47.2755888418539,-41.00048844024747,-49.2334201671551,-41.00048844024747
Cathar Commando,Creature,White,2.0,6220.0,21524.0,67.26726726726727,1,2,False,scored,0.001625,0.0,0.003003,0.0,19.67871485943775,13.504016064257028,37.55020080321285,13.504016064257028,-47.588552407829525,-53.76325120301024,-29.71706646405442,-53.76325120301024
Portable Hole,Artifact,White,1.0,7957.0,19787.0,55.25525525525526,1,1,False,scored,0.000812,0.003865,0.000501,0.002666,7.228915662650603,40.16064257028113,5.271084337349397,39.45783132530121,-48.02633959260466,-15.09461268497413,-49.98417091790586,-15.79742392995405
Roiling Dragonstorm,Enchantment,Blue,2.0,6094.0,21650.0,68.16816816816817,1,2,False,scored,0.001625,0.0,0.001001,0.0,19.67871485943775,13.504016064257028,14.407630522088354,13.504016064257028,-48.48945330873042,-54.664152103911135,-53.76053764607981,-54.664152103911135
Cursed Scroll,Artifact,Colorless,1.0,7914.0,19830.0,55.85585585585586,1,1,False,scored,0.000812,0.0,0.000501,0.0,7.228915662650603,13.504016064257028,5.271084337349397,13.504016064257028,-48.62694019320526,-42.35183979159883,-50.58477151850646,-42.35183979159883
Staggering Insight,Enchantment,Multicolor,2.0,2070.0,25674.0,85.28528528528528,1,4,False,scored,0.003249,0.0,0.004004,0.0,36.64658634538153,13.504016064257028,41.61646586345382,13.504016064257028,-48.638698939903755,-71.78126922102825,-43.668819421831465,-71.78126922102825
Subtlety,Creature,Blue,4.0,3610.0,24134.0,77.02702702702703,2,3,False,scored,0.002437,0.000552,0.002002,0.000762,28.162650602409638,28.664658634538153,29.66867469879518,30.42168674698795,-48.86437642461739,-48.362368392488875,-47.35835232823185,-46.60534028003908
The Rack,Artifact,Colorless,1.0,7826.0,19918.0,56.606606606606604,1,1,False,scored,0.000812,0.0,0.001502,0.0,7.228915662650603,13.504016064257028,21.686746987951807,13.504016064257028,-49.377690943956004,-43.102590542349574,-34.9198596186548,-43.102590542349574
Sylvan Anthem,Enchantment,Green,2.0,5923.0,21821.0,69.06906906906907,1,2,False,scored,0.001625,0.0,0.002002,0.0,19.67871485943775,13.504016064257028,29.66867469879518,13.504016064257028,-49.390354209631326,-55.56505300481204,-39.400394370273894,-55.56505300481204
Chromatic Star,Artifact,Colorless,1.0,1922.0,25822.0,86.18618618618619,1,4,False,scored,0.003249,0.015461,0.004004,0.021325,36.64658634538153,57.98192771084337,41.61646586345382,63.75502008032129,-49.53959984080466,-28.20425847534282,-44.56972032273237,-22.431166105864904
Skateboard,Artifact,Colorless,1.0,1803.0,25941.0,86.48648648648648,1,4,False,scored,0.003249,0.015461,0.004004,0.021325,36.64658634538153,57.98192771084337,41.61646586345382,63.75502008032129,-49.839900141104955,-28.504558775643112,-44.870020623032666,-22.731466406165197
Monastery Swiftspear,Creature,Red,1.0,1786.0,25958.0,86.63663663663664,1,4,False,scored,0.003249,0.01767,0.002002,0.012186,36.64658634538153,60.24096385542169,29.66867469879518,56.42570281124498,-49.99005029125511,-26.395672781214948,-56.96796193784146,-30.210933825391656
Stingscourger,Creature,Red,2.0,5646.0,22098.0,69.81981981981983,2,2,False,scored,0.001625,0.003865,0.002002,0.002666,19.67871485943775,40.16064257028113,29.66867469879518,39.45783132530121,-50.14110496038208,-29.6591772495387,-40.15114512102465,-30.36198849451862
Tide Shaper,Creature,Blue,1.0,1742.0,26002.0,86.93693693693695,1,4,False,scored,0.003249,0.0,0.006006,0.0,36.64658634538153,13.504016064257028,47.99196787148594,13.504016064257028,-50.290350591555416,-73.43292087267992,-38.944969065451005,-73.43292087267992
Aang's Iceberg,Enchantment,White,3.0,3144.0,24600.0,79.42942942942943,1,3,False,scored,0.002437,0.013252,0.001502,0.009139,28.162650602409638,55.52208835341366,21.686746987951807,52.610441767068274,-51.26677882701979,-23.907341076015776,-57.742682441477626,-26.81898766236116
Burning Inquiry,Sorcery,Red,1.0,1597.0,26147.0,87.98798798798799,1,4,False,scored,0.003249,0.01767,0.002002,0.012186,36.64658634538153,60.24096385542169,29.66867469879518,56.42570281124498,-51.34140164260646,-27.747024132566303,-58.31931328919281,-31.56228517674301
Talisman of Impulse,Artifact,Colorless,2.0,7466.0,20278.0,59.15915915915916,1,1,False,scored,0.000812,0.003865,0.001502,0.007997,7.228915662650603,40.16064257028113,21.686746987951807,50.0,-51.93024349650856,-18.998516588878033,-37.47241217120735,-9.15915915915916
Sylvan Scrying,Sorcery,Green,2.0,7414.0,20330.0,59.60960960960961,1,1,False,scored,0.000812,0.0,0.000501,0.0,7.228915662650603,13.504016064257028,5.271084337349397,13.504016064257028,-52.38069394695901,-46.10559354535258,-54.33852527226021,-46.10559354535258
"Sythis, Harvest's Hand",Creature,Multicolor,2.0,5189.0,22555.0,72.07207207207207,1,2,False,scored,0.001625,0.008835,0.001001,0.006093,19.67871485943775,50.30120481927711,14.407630522088354,47.640562248995984,-52.39335721263433,-21.770867252794964,-57.66444154998372,-24.43150982307609
Priest of Fell Rites,Creature,Multicolor,2.0,7396.0,20348.0,59.75975975975976,1,1,False,scored,0.000812,0.001657,0.000501,0.001142,7.228915662650603,33.9859437751004,5.271084337349397,33.433734939759034,-52.53084409710916,-25.773815984659358,-54.48867542241036,-26.326024820000725
Grapeshot,Sorcery,Red,2.0,7387.0,20357.0,59.90990990990991,1,1,False,scored,0.000812,0.0,0.001001,0.0,7.228915662650603,13.504016064257028,14.407630522088354,13.504016064257028,-52.680994247259314,-46.405893845652884,-45.50227938782156,-46.405893845652884
Colossus Hammer,Artifact,Colorless,1.0,1449.0,26295.0,89.48948948948949,1,4,False,scored,0.003249,0.006626,0.002002,0.00457,36.64658634538153,47.48995983935743,29.66867469879518,45.33132530120482,-52.84290314410796,-41.999529650132054,-59.82081479069431,-44.158164188284665
Pest Control,Sorcery,Multicolor,2.0,5118.0,22626.0,72.67267267267268,2,2,False,scored,0.001625,0.00497,0.001001,0.003427,19.67871485943775,45.43172690763052,14.407630522088354,43.57429718875502,-52.99395781323493,-27.240945765042156,-58.26504215058432,-29.098375483917657
Faerie Vandal,Creature,Blue,2.0,2717.0,25027.0,81.53153153153153,1,3,False,scored,0.002437,0.0,0.004505,0.0,28.162650602409638,13.504016064257028,43.92570281124498,13.504016064257028,-53.368880929121886,-68.0275154672745,-37.605828720286546,-68.0275154672745
Sprite Dragon,Creature,Multicolor,2.0,2658.0,25086.0,81.83183183183183,1,3,False,scored,0.002437,0.0,0.004505,0.0,28.162650602409638,13.504016064257028,43.92570281124498,13.504016064257028,-53.66918122942219,-68.3278157675748,-37.90612902058685,-68.3278157675748
Stitcher's Supplier,Creature,Black,1.0,1380.0,26364.0,90.3903903903904,1,4,False,scored,0.003249,0.002209,0.002002,0.001523,36.64658634538153,36.596385542168676,29.66867469879518,36.04417670682731,-53.743804045008865,-53.79400484822172,-60.721715691595215,-54.346213683563086
Wild Growth,Enchantment,Green,1.0,1317.0,26427.0,90.69069069069069,1,4,False,scored,0.003249,0.01767,0.002002,0.012186,36.64658634538153,60.24096385542169,29.66867469879518,56.42570281124498,-54.04410434530916,-30.449726835268997,-61.02201599189551,-34.264987879445705
Frenzied Baloth,Creature,Green,2.0,2422.0,25322.0,83.03303303303304,2,3,False,scored,0.002437,0.003313,0.001502,0.002285,28.162650602409638,38.102409638554214,21.686746987951807,37.55020080321285,-54.870382430623394,-44.93062339447882,-61.34628604508123,-45.48283222982018
